transaction_id,account_id,transaction_type,merchant_name,transaction_amount,transaction_status,transaction_timestamp,decline_reason
TXN00004000,CARD000283,PURCHASE,Reliance Digital,72285.89,APPROVED,2026-06-24 20:57:48.036829,
TXN00004001,CARD000247,PURCHASE,Zomato,37104.82,APPROVED,2026-05-05 15:16:48.036829,
TXN00004002,CARD000271,PURCHASE,IRCTC,51084.32,APPROVED,2026-06-12 07:21:48.036829,
TXN00004003,ACC0000652,DEPOSIT,BigBasket,36165.58,PENDING,2026-07-18 04:14:48.036829,
TXN00004004,ACC0000650,PURCHASE,Tata CLiQ,52085.29,APPROVED,2026-06-24 13:50:48.036829,
TXN00004005,CARD000020,PURCHASE,Apollo Pharmacy,24704.52,APPROVED,2026-07-16 18:24:48.036829,
TXN00004006,ACC0000685,WITHDRAWAL,Swiggy,29836.0,APPROVED,2026-07-17 07:57:48.036829,
TXN00004007,ACC0000283,PAYMENT,Nykaa,62334.26,APPROVED,2026-05-02 19:11:48.036829,
TXN00004008,ACC0000501,WITHDRAWAL,Reliance Digital,49905.14,APPROVED,2026-04-12 00:42:48.036829,
TXN00004009,CARD000110,PURCHASE,DMart,22625.8,APPROVED,2026-07-03 19:32:48.036829,
TXN00004010,ACC0000117,WITHDRAWAL,BigBasket,25507.99,APPROVED,2026-04-26 09:15:48.036829,
TXN00004011,CARD000004,PURCHASE,IRCTC,12598.37,DECLINED,2026-05-05 02:47:48.036829,CARD_BLOCKED
TXN00004012,CARD000070,PURCHASE,Zomato,28966.04,DECLINED,2026-04-28 00:37:48.036829,EXPIRED_CARD
TXN00004013,ACC0000451,TRANSFER,Apollo Pharmacy,69013.87,APPROVED,2026-04-22 12:12:48.036829,
TXN00004014,ACC0000588,TRANSFER,Reliance Digital,73515.11,APPROVED,2026-04-15 04:03:48.036829,
TXN00004015,CARD000052,PURCHASE,Reliance Digital,60552.94,APPROVED,2026-05-17 15:48:48.036829,
TXN00004016,CARD000027,PURCHASE,Jio Recharge,17590.92,APPROVED,2026-07-08 23:02:48.036829,
TXN00004017,CARD000053,PURCHASE,BigBasket,371.16,APPROVED,2026-05-18 21:47:48.036829,
TXN00004018,CARD000106,PURCHASE,BigBasket,5067.13,APPROVED,2026-06-11 08:38:48.036829,
TXN00004019,ACC0000589,WITHDRAWAL,Myntra,50576.56,APPROVED,2026-07-18 14:06:48.036829,
TXN00004020,ACC0000074,PAYMENT,BigBasket,26902.8,APPROVED,2026-03-28 13:03:48.036829,
TXN00004021,CARD000280,PURCHASE,Uber,43675.3,DECLINED,2026-06-01 04:52:48.036829,INCORRECT_CVV
TXN00004022,ACC0000336,WITHDRAWAL,DMart,33031.76,APPROVED,2026-07-24 13:47:48.036829,
TXN00004023,ACC0000331,DEPOSIT,Nykaa,56303.48,APPROVED,2026-04-24 23:44:48.036829,
TXN00004024,ACC0000300,PAYMENT,MakeMyTrip,39891.87,APPROVED,2026-06-01 21:52:48.036829,
TXN00004025,CARD000060,PURCHASE,Flipkart,3676.67,APPROVED,2026-07-08 09:04:48.036829,
TXN00004026,ACC0000497,TRANSFER,MakeMyTrip,9818.88,DECLINED,2026-04-10 11:13:48.036829,INSUFFICIENT_FUNDS
TXN00004027,CARD000248,PURCHASE,Uber,53177.93,APPROVED,2026-07-17 23:41:48.036829,
TXN00004028,ACC0000536,TRANSFER,MakeMyTrip,54314.85,APPROVED,2026-06-11 00:25:48.036829,
TXN00004029,ACC0000153,TRANSFER,Jio Recharge,36502.3,APPROVED,2026-07-10 08:37:48.036829,
TXN00004030,ACC0000099,PAYMENT,Amazon India,8183.26,APPROVED,2026-07-22 17:19:48.036829,
TXN00004031,CARD000250,PURCHASE,DMart,40404.58,APPROVED,2026-06-01 19:49:48.036829,
TXN00004032,CARD000262,PURCHASE,Myntra,14154.72,APPROVED,2026-05-22 08:48:48.036829,
TXN00004033,ACC0000122,TRANSFER,Swiggy,3875.4,APPROVED,2026-05-06 00:42:48.036829,
TXN00004034,CARD000074,PURCHASE,Ola,65272.87,APPROVED,2026-06-15 22:53:48.036829,
TXN00004035,ACC0000525,PAYMENT,Uber,39652.99,APPROVED,2026-07-15 09:29:48.036829,
TXN00004036,ACC0000351,PURCHASE,Flipkart,15964.95,APPROVED,2026-06-29 05:40:48.036829,
TXN00004037,CARD000152,PURCHASE,Myntra,33534.17,APPROVED,2026-04-28 17:40:48.036829,
TXN00004038,ACC0000162,WITHDRAWAL,Flipkart,63416.21,APPROVED,2026-07-09 19:01:48.036829,
TXN00004039,ACC0000140,DEPOSIT,Myntra,53425.78,PENDING,2026-05-10 01:52:48.036829,
TXN00004040,CARD000033,PURCHASE,Uber,42317.48,APPROVED,2026-07-10 05:04:48.036829,
TXN00004041,CARD000200,PURCHASE,Uber,23875.21,APPROVED,2026-05-08 02:37:48.036829,
TXN00004042,CARD000263,PURCHASE,Nykaa,69587.98,APPROVED,2026-06-30 21:51:48.036829,
TXN00004043,CARD000011,PURCHASE,Ola,61873.91,APPROVED,2026-04-21 14:51:48.036829,
TXN00004044,CARD000266,PURCHASE,Zomato,8598.77,APPROVED,2026-06-21 10:38:48.036829,
TXN00004045,ACC0000476,TRANSFER,BigBasket,44106.2,APPROVED,2026-04-22 07:51:48.036829,
TXN00004046,ACC0000112,PURCHASE,Amazon India,42313.41,APPROVED,2026-05-24 04:06:48.036829,
TXN00004047,ACC0000131,PURCHASE,Myntra,19170.01,APPROVED,2026-06-04 22:36:48.036829,
TXN00004048,ACC0000277,DEPOSIT,Myntra,42918.16,APPROVED,2026-04-27 12:16:48.036829,
TXN00004049,ACC0000375,PAYMENT,Ola,1753.0,APPROVED,2026-05-26 07:22:48.036829,
TXN00004050,CARD000092,PURCHASE,Nykaa,72653.87,APPROVED,2026-07-04 06:21:48.036829,
TXN00004051,CARD000280,PURCHASE,Reliance Digital,67097.98,APPROVED,2026-06-09 04:58:48.036829,
TXN00004052,ACC0000400,WITHDRAWAL,Reliance Digital,5788.1,DECLINED,2026-05-28 02:30:48.036829,ACCOUNT_FROZEN
TXN00004053,ACC0000506,PURCHASE,Croma,21014.65,APPROVED,2026-07-17 06:39:48.036829,
TXN00004054,CARD000269,PURCHASE,Zomato,9940.74,DECLINED,2026-05-31 18:05:48.036829,MERCHANT_NOT_SUPPORTED
TXN00004055,CARD000254,PURCHASE,BookMyShow,6047.24,APPROVED,2026-04-24 04:26:48.036829,
TXN00004056,ACC0000400,WITHDRAWAL,MakeMyTrip,74603.68,APPROVED,2026-04-27 13:15:48.036829,
TXN00004057,ACC0000262,PAYMENT,BigBasket,32266.16,APPROVED,2026-06-26 05:19:48.036829,
TXN00004058,ACC0000555,DEPOSIT,Flipkart,2646.02,APPROVED,2026-04-26 18:03:48.036829,
TXN00004059,ACC0000017,PURCHASE,Ola,13058.8,PENDING,2026-04-10 16:15:48.036829,
TXN00004060,CARD000002,PURCHASE,Nykaa,27829.65,DECLINED,2026-05-25 00:32:48.036829,INCORRECT_CVV
TXN00004061,CARD000169,PURCHASE,DMart,7346.54,APPROVED,2026-07-25 00:53:48.036829,
TXN00004062,ACC0000039,DEPOSIT,Jio Recharge,6459.49,APPROVED,2026-03-27 19:16:48.036829,
TXN00004063,CARD000278,PURCHASE,Zomato,20788.96,APPROVED,2026-04-21 09:53:48.036829,
TXN00004064,ACC0000548,PAYMENT,Ola,47536.79,APPROVED,2026-06-15 18:39:48.036829,
TXN00004065,ACC0000224,PAYMENT,Jio Recharge,63421.45,APPROVED,2026-05-11 21:36:48.036829,
TXN00004066,ACC0000600,PAYMENT,Nykaa,65082.8,APPROVED,2026-05-15 07:39:48.036829,
TXN00004067,ACC0000519,PURCHASE,Ola,18087.44,APPROVED,2026-05-01 04:09:48.036829,
TXN00004068,CARD000172,PURCHASE,Zomato,15407.3,APPROVED,2026-04-03 09:26:48.036829,
TXN00004069,CARD000227,PURCHASE,Uber,59765.69,APPROVED,2026-06-11 19:24:48.036829,
TXN00004070,ACC0000221,PURCHASE,Nykaa,56989.59,APPROVED,2026-07-05 12:01:48.036829,
TXN00004071,ACC0000202,PAYMENT,MakeMyTrip,30137.56,APPROVED,2026-07-25 00:57:48.036829,
TXN00004072,ACC0000095,DEPOSIT,DMart,57896.96,APPROVED,2026-04-05 21:31:48.036829,
TXN00004073,ACC0000496,PURCHASE,Ola,5583.97,APPROVED,2026-05-09 21:51:48.036829,
TXN00004074,ACC0000239,PURCHASE,Jio Recharge,14945.41,APPROVED,2026-06-27 03:27:48.036829,
TXN00004075,CARD000170,PURCHASE,Flipkart,25009.04,APPROVED,2026-05-06 13:42:48.036829,
TXN00004076,CARD000285,PURCHASE,Apollo Pharmacy,69252.03,APPROVED,2026-05-02 13:59:48.036829,
TXN00004077,ACC0000113,WITHDRAWAL,Croma,5206.86,APPROVED,2026-06-09 02:59:48.036829,
TXN00004078,ACC0000334,TRANSFER,Swiggy,62262.29,APPROVED,2026-04-14 20:49:48.036829,
TXN00004079,CARD000129,PURCHASE,BigBasket,48776.33,APPROVED,2026-05-16 16:06:48.036829,
TXN00004080,ACC0000612,PURCHASE,Nykaa,29034.13,APPROVED,2026-04-29 16:25:48.036829,
TXN00004081,ACC0000178,DEPOSIT,DMart,74568.3,APPROVED,2026-04-29 17:05:48.036829,
TXN00004082,ACC0000371,PURCHASE,Reliance Digital,55928.79,DECLINED,2026-06-15 11:31:48.036829,INVALID_PIN
TXN00004083,ACC0000270,WITHDRAWAL,Swiggy,15720.28,APPROVED,2026-06-23 23:14:48.036829,
TXN00004084,ACC0000439,WITHDRAWAL,Apollo Pharmacy,46620.4,DECLINED,2026-05-24 06:13:48.036829,SUSPECTED_FRAUD
TXN00004085,CARD000089,PURCHASE,Myntra,1769.36,APPROVED,2026-05-10 15:38:48.036829,
TXN00004086,CARD000098,PURCHASE,Nykaa,52743.99,APPROVED,2026-07-25 16:42:48.036829,
TXN00004087,ACC0000236,PURCHASE,BookMyShow,11250.59,APPROVED,2026-07-06 19:35:48.036829,
TXN00004088,ACC0000092,PURCHASE,BigBasket,51066.8,PENDING,2026-07-22 10:23:48.036829,
TXN00004089,CARD000197,PURCHASE,Tata CLiQ,44328.98,APPROVED,2026-04-07 08:21:48.036829,
TXN00004090,CARD000207,PURCHASE,Tata CLiQ,59197.07,APPROVED,2026-04-17 03:16:48.036829,
TXN00004091,ACC0000102,WITHDRAWAL,IRCTC,68836.34,APPROVED,2026-06-18 21:28:48.036829,
TXN00004092,CARD000182,PURCHASE,Amazon India,29623.41,APPROVED,2026-04-21 21:42:48.036829,
TXN00004093,CARD000111,PURCHASE,DMart,44227.81,APPROVED,2026-07-07 18:44:48.036829,
TXN00004094,CARD000113,PURCHASE,Apollo Pharmacy,448.65,APPROVED,2026-05-16 21:35:48.036829,
TXN00004095,ACC0000151,PURCHASE,IRCTC,7665.88,APPROVED,2026-07-04 10:55:48.036829,
TXN00004096,ACC0000379,PURCHASE,IRCTC,21092.69,APPROVED,2026-05-21 12:17:48.036829,
TXN00004097,CARD000148,PURCHASE,MakeMyTrip,13433.48,APPROVED,2026-04-23 14:25:48.036829,
TXN00004098,ACC0000344,PURCHASE,Amazon India,25216.57,APPROVED,2026-06-24 08:50:48.036829,
TXN00004099,ACC0000283,DEPOSIT,BookMyShow,36352.29,APPROVED,2026-07-08 19:58:48.036829,
TXN00004100,CARD000072,PURCHASE,Flipkart,34767.56,APPROVED,2026-04-26 04:54:48.036829,
TXN00004101,CARD000297,PURCHASE,Jio Recharge,61443.14,APPROVED,2026-05-13 14:57:48.036829,
TXN00004102,CARD000071,PURCHASE,Flipkart,68330.58,PENDING,2026-03-31 07:19:48.036829,
TXN00004103,ACC0000371,PURCHASE,Reliance Digital,26698.81,DECLINED,2026-03-28 15:24:48.036829,SUSPECTED_FRAUD
TXN00004104,ACC0000064,TRANSFER,Apollo Pharmacy,6087.77,APPROVED,2026-04-03 15:45:48.036829,
TXN00004105,CARD000276,PURCHASE,Ola,50400.01,APPROVED,2026-05-30 00:03:48.036829,
TXN00004106,CARD000019,PURCHASE,DMart,7402.7,APPROVED,2026-05-07 17:52:48.036829,
TXN00004107,ACC0000108,PURCHASE,IRCTC,31919.93,APPROVED,2026-07-08 06:46:48.036829,
TXN00004108,ACC0000463,TRANSFER,Nykaa,34933.56,APPROVED,2026-05-09 21:16:48.036829,
TXN00004109,CARD000129,PURCHASE,BigBasket,18165.25,APPROVED,2026-06-27 18:15:48.036829,
TXN00004110,CARD000069,PURCHASE,Tata CLiQ,30471.55,APPROVED,2026-04-21 20:57:48.036829,
TXN00004111,CARD000205,PURCHASE,BookMyShow,50078.6,APPROVED,2026-07-24 18:09:48.036829,
TXN00004112,ACC0000247,DEPOSIT,BigBasket,26745.48,APPROVED,2026-04-25 13:33:48.036829,
TXN00004113,ACC0000096,WITHDRAWAL,Swiggy,35828.91,APPROVED,2026-05-08 11:55:48.036829,
TXN00004114,CARD000078,PURCHASE,Tata CLiQ,40106.38,APPROVED,2026-07-12 23:47:48.036829,
TXN00004115,CARD000178,PURCHASE,BigBasket,47441.01,APPROVED,2026-06-08 13:31:48.036829,
TXN00004116,CARD000017,PURCHASE,DMart,63575.69,APPROVED,2026-04-07 10:08:48.036829,
TXN00004117,CARD000121,PURCHASE,IRCTC,25972.48,APPROVED,2026-05-14 08:07:48.036829,
TXN00004118,ACC0000223,WITHDRAWAL,Nykaa,35923.95,APPROVED,2026-07-21 06:23:48.036829,
TXN00004119,ACC0000296,WITHDRAWAL,Reliance Digital,59693.26,DECLINED,2026-05-22 16:28:48.036829,DAILY_LIMIT_EXCEEDED
TXN00004120,CARD000229,PURCHASE,Croma,53311.29,APPROVED,2026-05-30 05:54:48.036829,
TXN00004121,ACC0000261,PURCHASE,IRCTC,69605.38,APPROVED,2026-04-23 22:15:48.036829,
TXN00004122,ACC0000372,DEPOSIT,DMart,20285.53,APPROVED,2026-07-15 02:35:48.036829,
TXN00004123,CARD000292,PURCHASE,Reliance Digital,46775.58,APPROVED,2026-06-28 06:51:48.036829,
TXN00004124,CARD000257,PURCHASE,Reliance Digital,36029.9,APPROVED,2026-07-16 21:00:48.036829,
TXN00004125,CARD000226,PURCHASE,IRCTC,71945.01,APPROVED,2026-04-10 05:26:48.036829,
TXN00004126,CARD000115,PURCHASE,Swiggy,40696.52,APPROVED,2026-07-24 20:46:48.036829,
TXN00004127,ACC0000274,WITHDRAWAL,BookMyShow,4519.9,DECLINED,2026-04-24 06:01:48.036829,INSUFFICIENT_FUNDS
TXN00004128,ACC0000605,PURCHASE,MakeMyTrip,27727.48,APPROVED,2026-07-12 01:41:48.036829,
TXN00004129,CARD000297,PURCHASE,Apollo Pharmacy,30006.52,APPROVED,2026-04-04 01:38:48.036829,
TXN00004130,ACC0000328,DEPOSIT,Zomato,63356.71,DECLINED,2026-04-20 11:23:48.036829,INSUFFICIENT_FUNDS
TXN00004131,ACC0000168,TRANSFER,Nykaa,15117.53,APPROVED,2026-05-26 01:22:48.036829,
TXN00004132,ACC0000461,PAYMENT,BigBasket,18800.17,APPROVED,2026-05-12 17:03:48.036829,
TXN00004133,ACC0000615,PURCHASE,BigBasket,3405.78,APPROVED,2026-07-12 00:13:48.036829,
TXN00004134,CARD000276,PURCHASE,DMart,14050.76,APPROVED,2026-04-24 22:10:48.036829,
TXN00004135,CARD000013,PURCHASE,DMart,31558.26,APPROVED,2026-04-11 11:04:48.036829,
TXN00004136,CARD000174,PURCHASE,Swiggy,64339.84,APPROVED,2026-07-03 01:17:48.036829,
TXN00004137,ACC0000528,TRANSFER,Tata CLiQ,61256.09,APPROVED,2026-05-29 15:09:48.036829,
TXN00004138,ACC0000333,DEPOSIT,Nykaa,9531.03,APPROVED,2026-04-03 12:48:48.036829,
TXN00004139,ACC0000578,PAYMENT,Apollo Pharmacy,36300.77,DECLINED,2026-07-05 17:50:48.036829,ACCOUNT_FROZEN
TXN00004140,CARD000235,PURCHASE,Myntra,37251.64,APPROVED,2026-06-29 17:31:48.036829,
TXN00004141,ACC0000384,PURCHASE,MakeMyTrip,74825.35,APPROVED,2026-05-01 10:22:48.036829,
TXN00004142,CARD000087,PURCHASE,Apollo Pharmacy,40069.94,APPROVED,2026-05-26 16:08:48.036829,
TXN00004143,CARD000236,PURCHASE,Apollo Pharmacy,46426.46,APPROVED,2026-05-26 07:32:48.036829,
TXN00004144,CARD000152,PURCHASE,Tata CLiQ,14364.73,APPROVED,2026-06-23 05:03:48.036829,
TXN00004145,CARD000152,PURCHASE,Swiggy,1147.92,APPROVED,2026-06-26 05:04:48.036829,
TXN00004146,CARD000032,PURCHASE,Jio Recharge,31732.54,APPROVED,2026-04-24 19:04:48.036829,
TXN00004147,CARD000007,PURCHASE,Tata CLiQ,17643.27,APPROVED,2026-04-09 04:47:48.036829,
TXN00004148,CARD000140,PURCHASE,BigBasket,58251.1,DECLINED,2026-06-19 10:33:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00004149,ACC0000101,WITHDRAWAL,Uber,24684.62,APPROVED,2026-04-22 12:13:48.036829,
TXN00004150,ACC0000263,WITHDRAWAL,Reliance Digital,47555.33,APPROVED,2026-05-13 22:03:48.036829,
TXN00004151,CARD000135,PURCHASE,DMart,83.17,APPROVED,2026-06-18 08:04:48.036829,
TXN00004152,CARD000044,PURCHASE,BookMyShow,73014.57,APPROVED,2026-07-02 23:54:48.036829,
TXN00004153,ACC0000357,PAYMENT,DMart,71744.71,APPROVED,2026-07-03 17:06:48.036829,
TXN00004154,CARD000234,PURCHASE,Croma,8452.37,APPROVED,2026-06-04 05:09:48.036829,
TXN00004155,CARD000260,PURCHASE,BookMyShow,35418.98,APPROVED,2026-04-14 06:27:48.036829,
TXN00004156,ACC0000360,PURCHASE,Tata CLiQ,26374.1,APPROVED,2026-06-26 11:38:48.036829,
TXN00004157,ACC0000486,DEPOSIT,Reliance Digital,13632.38,APPROVED,2026-04-27 23:32:48.036829,
TXN00004158,ACC0000631,WITHDRAWAL,Ola,74044.81,APPROVED,2026-05-01 13:57:48.036829,
TXN00004159,ACC0000226,DEPOSIT,BookMyShow,56296.33,APPROVED,2026-07-12 15:23:48.036829,
TXN00004160,ACC0000186,WITHDRAWAL,IRCTC,31179.43,APPROVED,2026-06-22 19:17:48.036829,
TXN00004161,ACC0000140,DEPOSIT,Myntra,30143.1,APPROVED,2026-05-13 11:53:48.036829,
TXN00004162,ACC0000475,PURCHASE,MakeMyTrip,22341.16,APPROVED,2026-04-11 18:19:48.036829,
TXN00004163,ACC0000143,TRANSFER,BookMyShow,2906.19,APPROVED,2026-04-04 09:54:48.036829,
TXN00004164,ACC0000141,DEPOSIT,IRCTC,2804.44,APPROVED,2026-06-12 21:11:48.036829,
TXN00004165,ACC0000584,DEPOSIT,Nykaa,42941.08,DECLINED,2026-07-11 15:08:48.036829,DAILY_LIMIT_EXCEEDED
TXN00004166,ACC0000082,WITHDRAWAL,Ola,72995.59,DECLINED,2026-06-21 00:05:48.036829,DAILY_LIMIT_EXCEEDED
TXN00004167,CARD000199,PURCHASE,Nykaa,7957.32,PENDING,2026-06-16 09:19:48.036829,
TXN00004168,CARD000131,PURCHASE,Jio Recharge,35289.15,DECLINED,2026-04-30 12:16:48.036829,INCORRECT_CVV
TXN00004169,CARD000285,PURCHASE,Nykaa,16180.13,APPROVED,2026-07-05 15:37:48.036829,
TXN00004170,CARD000270,PURCHASE,Ola,11643.09,APPROVED,2026-07-01 16:28:48.036829,
TXN00004171,ACC0000373,TRANSFER,Croma,19207.96,APPROVED,2026-07-14 01:33:48.036829,
TXN00004172,ACC0000608,TRANSFER,Flipkart,66616.27,APPROVED,2026-06-12 21:25:48.036829,
TXN00004173,CARD000150,PURCHASE,Zomato,60403.85,APPROVED,2026-04-18 18:46:48.036829,
TXN00004174,ACC0000426,PAYMENT,Zomato,22620.5,APPROVED,2026-04-06 06:23:48.036829,
TXN00004175,ACC0000179,WITHDRAWAL,Uber,243.34,APPROVED,2026-04-18 15:48:48.036829,
TXN00004176,CARD000072,PURCHASE,Reliance Digital,4554.27,APPROVED,2026-06-26 00:04:48.036829,
TXN00004177,ACC0000060,TRANSFER,Ola,21558.88,DECLINED,2026-04-17 21:15:48.036829,SUSPECTED_FRAUD
TXN00004178,ACC0000465,PAYMENT,Ola,5249.12,APPROVED,2026-04-14 22:21:48.036829,
TXN00004179,ACC0000647,PAYMENT,BookMyShow,37660.77,DECLINED,2026-06-24 18:00:48.036829,INVALID_PIN
TXN00004180,CARD000156,PURCHASE,Croma,3951.21,APPROVED,2026-04-06 04:11:48.036829,
TXN00004181,ACC0000397,DEPOSIT,Ola,23311.48,APPROVED,2026-06-13 01:53:48.036829,
TXN00004182,CARD000078,PURCHASE,DMart,45977.98,APPROVED,2026-07-09 09:10:48.036829,
TXN00004183,ACC0000338,TRANSFER,Ola,21555.6,APPROVED,2026-07-07 16:18:48.036829,
TXN00004184,CARD000235,PURCHASE,Ola,64355.31,APPROVED,2026-07-03 04:04:48.036829,
TXN00004185,ACC0000687,WITHDRAWAL,BigBasket,59829.59,APPROVED,2026-05-09 08:51:48.036829,
TXN00004186,ACC0000058,DEPOSIT,BigBasket,10132.41,APPROVED,2026-07-21 19:06:48.036829,
TXN00004187,ACC0000096,DEPOSIT,Amazon India,27031.64,APPROVED,2026-05-06 04:05:48.036829,
TXN00004188,CARD000018,PURCHASE,Croma,64958.18,APPROVED,2026-07-22 09:36:48.036829,
TXN00004189,ACC0000194,PURCHASE,Swiggy,66660.67,APPROVED,2026-07-03 08:17:48.036829,
TXN00004190,CARD000185,PURCHASE,DMart,62094.82,APPROVED,2026-04-22 12:12:48.036829,
TXN00004191,ACC0000589,WITHDRAWAL,Amazon India,6777.43,DECLINED,2026-04-24 23:41:48.036829,INVALID_PIN
TXN00004192,ACC0000359,PAYMENT,Myntra,71609.85,APPROVED,2026-06-18 03:48:48.036829,
TXN00004193,CARD000020,PURCHASE,Tata CLiQ,62098.67,APPROVED,2026-04-23 14:32:48.036829,
TXN00004194,CARD000121,PURCHASE,IRCTC,55503.05,APPROVED,2026-07-15 06:18:48.036829,
TXN00004195,ACC0000098,PURCHASE,Flipkart,20360.42,APPROVED,2026-06-25 21:42:48.036829,
TXN00004196,ACC0000461,TRANSFER,Uber,11820.75,APPROVED,2026-07-23 22:02:48.036829,
TXN00004197,CARD000280,PURCHASE,Croma,59679.43,APPROVED,2026-04-01 06:48:48.036829,
TXN00004198,ACC0000352,DEPOSIT,Reliance Digital,42688.48,APPROVED,2026-05-28 19:14:48.036829,
TXN00004199,ACC0000527,PURCHASE,DMart,26285.65,APPROVED,2026-07-15 03:05:48.036829,
TXN00004200,ACC0000608,PAYMENT,BookMyShow,12376.31,APPROVED,2026-04-13 07:49:48.036829,
TXN00004201,ACC0000077,DEPOSIT,Zomato,19464.87,APPROVED,2026-06-20 09:54:48.036829,
TXN00004202,ACC0000681,TRANSFER,BookMyShow,47763.03,APPROVED,2026-06-15 23:26:48.036829,
TXN00004203,CARD000168,PURCHASE,Uber,72675.16,DECLINED,2026-06-19 01:02:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00004204,CARD000086,PURCHASE,BigBasket,56315.67,APPROVED,2026-06-26 00:33:48.036829,
TXN00004205,ACC0000096,PAYMENT,Jio Recharge,21169.55,APPROVED,2026-05-22 09:24:48.036829,
TXN00004206,CARD000247,PURCHASE,MakeMyTrip,37609.89,PENDING,2026-06-13 19:52:48.036829,
TXN00004207,ACC0000649,PAYMENT,Reliance Digital,56353.69,DECLINED,2026-05-25 05:59:48.036829,INVALID_PIN
TXN00004208,ACC0000318,TRANSFER,BookMyShow,32615.41,APPROVED,2026-07-19 18:57:48.036829,
TXN00004209,ACC0000588,TRANSFER,Uber,30518.28,APPROVED,2026-04-26 23:16:48.036829,
TXN00004210,ACC0000311,PURCHASE,Uber,36962.0,APPROVED,2026-06-14 01:26:48.036829,
TXN00004211,ACC0000433,PAYMENT,IRCTC,45754.63,APPROVED,2026-04-13 07:18:48.036829,
TXN00004212,CARD000135,PURCHASE,Uber,15534.94,APPROVED,2026-04-07 14:22:48.036829,
TXN00004213,CARD000016,PURCHASE,Swiggy,32109.94,APPROVED,2026-06-23 06:34:48.036829,
TXN00004214,CARD000032,PURCHASE,Croma,7018.72,APPROVED,2026-06-06 18:37:48.036829,
TXN00004215,ACC0000205,PURCHASE,Reliance Digital,45563.08,APPROVED,2026-05-24 04:40:48.036829,
TXN00004216,ACC0000423,WITHDRAWAL,Myntra,17458.59,DECLINED,2026-05-24 09:40:48.036829,ACCOUNT_FROZEN
TXN00004217,ACC0000554,WITHDRAWAL,Amazon India,37535.93,APPROVED,2026-04-13 17:19:48.036829,
TXN00004218,ACC0000528,TRANSFER,Uber,42543.53,APPROVED,2026-04-24 17:47:48.036829,
TXN00004219,ACC0000024,DEPOSIT,Uber,43171.16,APPROVED,2026-06-05 22:06:48.036829,
TXN00004220,ACC0000575,PAYMENT,Uber,5230.2,APPROVED,2026-05-26 00:56:48.036829,
TXN00004221,ACC0000263,PAYMENT,Reliance Digital,32559.22,APPROVED,2026-05-09 09:57:48.036829,
TXN00004222,ACC0000608,WITHDRAWAL,BigBasket,15733.53,APPROVED,2026-06-01 05:12:48.036829,
TXN00004223,ACC0000235,TRANSFER,Uber,40548.03,APPROVED,2026-05-24 05:41:48.036829,
TXN00004224,CARD000044,PURCHASE,Croma,45467.6,DECLINED,2026-04-14 09:00:48.036829,MERCHANT_NOT_SUPPORTED
TXN00004225,ACC0000209,TRANSFER,Flipkart,65392.43,APPROVED,2026-06-25 14:44:48.036829,
TXN00004226,CARD000293,PURCHASE,BookMyShow,13998.74,APPROVED,2026-04-24 11:39:48.036829,
TXN00004227,ACC0000266,DEPOSIT,Myntra,32893.56,APPROVED,2026-04-22 04:52:48.036829,
TXN00004228,CARD000169,PURCHASE,MakeMyTrip,22810.01,APPROVED,2026-05-02 23:22:48.036829,
TXN00004229,CARD000105,PURCHASE,Jio Recharge,10672.17,APPROVED,2026-04-24 09:54:48.036829,
TXN00004230,CARD000041,PURCHASE,Flipkart,45352.4,APPROVED,2026-07-02 19:57:48.036829,
TXN00004231,ACC0000034,PURCHASE,Myntra,24949.11,APPROVED,2026-07-21 10:47:48.036829,
TXN00004232,CARD000017,PURCHASE,BookMyShow,2752.4,APPROVED,2026-04-26 17:09:48.036829,
TXN00004233,CARD000078,PURCHASE,IRCTC,40381.78,APPROVED,2026-07-12 15:25:48.036829,
TXN00004234,CARD000172,PURCHASE,Tata CLiQ,33451.73,APPROVED,2026-07-18 15:54:48.036829,
TXN00004235,CARD000054,PURCHASE,BigBasket,33759.5,APPROVED,2026-04-09 10:02:48.036829,
TXN00004236,CARD000246,PURCHASE,Flipkart,37926.54,APPROVED,2026-07-07 05:37:48.036829,
TXN00004237,ACC0000166,WITHDRAWAL,Uber,37481.86,DECLINED,2026-07-23 16:23:48.036829,INVALID_PIN
TXN00004238,ACC0000600,PURCHASE,Swiggy,57237.84,APPROVED,2026-04-26 03:21:48.036829,
TXN00004239,CARD000179,PURCHASE,Flipkart,16229.31,APPROVED,2026-04-21 19:26:48.036829,
TXN00004240,ACC0000037,PURCHASE,DMart,17351.88,APPROVED,2026-06-22 09:48:48.036829,
TXN00004241,ACC0000051,DEPOSIT,IRCTC,24981.74,APPROVED,2026-05-04 11:25:48.036829,
TXN00004242,CARD000160,PURCHASE,MakeMyTrip,68824.91,DECLINED,2026-06-14 09:41:48.036829,SUSPECTED_FRAUD
TXN00004243,CARD000197,PURCHASE,DMart,60425.54,APPROVED,2026-05-20 00:17:48.036829,
TXN00004244,ACC0000288,PAYMENT,BookMyShow,48767.06,APPROVED,2026-04-05 20:30:48.036829,
TXN00004245,CARD000145,PURCHASE,Myntra,24102.36,DECLINED,2026-07-17 02:50:48.036829,CARD_BLOCKED
